Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-08-01,504,00:03:00,Saturday,Dundas West STN,Mechanical,10,20,S/B,4080
2015-08-01,505,02:01:00,Saturday,De Grassi on Queen,Mechanical,21,26,E/B,4102
2015-08-01,506,06:00:00,Saturday,High Park Loop to Main Station,General Delay,8,26,E/B,
2015-08-01,510,06:03:00,Saturday,Colloege and Spadina,Investigation,3,6,N/B,4070
2015-08-01,501,06:32:00,Saturday,Humber Loop,Investigation,10,20,W/B,4238
2015-08-01,501,08:00:00,Saturday,Connaught and Queen,Mechanical,10,20,W/B,4236
2015-08-01,505,08:51:00,Saturday,Gerrard at Broadview,Investigation,32,42,E/B,4156
2015-08-01,505,09:00:00,Saturday,Dundas West Stn to Broadview at Dundas,General Delay,10,19,W/B,1
2015-08-01,505,09:32:00,Saturday,McCaul on Dundas,Mechanical,6,13,E/B,4036
2015-08-01,501,12:30:00,Saturday,Long Branch to Nevile Loop,General Delay,20,50,B/W,
2015-08-01,509,13:07:00,Saturday,Queens Quay @  Spadina,Mechanical,3,6,W/B,4405
2015-08-01,501,13:09:00,Saturday,Gladstone & Queen,Mechanical,5,10,W/B,4233
2015-08-01,505,14:29:00,Saturday,Denison on Dundas West,Mechanical,5,10,E/B,4056
2015-08-01,504,15:12:00,Saturday,Roncesvalles at Queen,Investigation,5,10,S/B,4145
2015-08-01,505,15:42:00,Saturday,broadview/gerarrd,Investigation,6,12,W/B,4010
2015-08-01,501,17:15:00,Saturday,McCaul loop.,Held By,5,10,S/B,4228
2015-08-01,505,17:20:00,Saturday,Dundas/bathurst,Investigation,6,12,W/B,4165
2015-08-01,501,17:20:00,Saturday,Roncy & Queen,Mechanical,5,10,E/B,4050
2015-08-01,511,17:45:00,Saturday,Bathurst @ Bloor,Mechanical,3,6,N/B,7451
2015-08-01,505,18:10:00,Saturday,broadview/dundas,Mechanical,5,10,W/B,4044
2015-08-01,505,18:10:00,Saturday,bathurst/dundas,Mechanical,5,10,E/B,4099
2015-08-01,511,18:35:00,Saturday,Bathurst south of Fleet,Investigation,3,6,S/B,7860
2015-08-01,506,19:54:00,Saturday,High Park Loop,Mechanical,10,14,E/B,4019
2015-08-01,501,20:30:00,Saturday,Neville Park Loop to Long Branch Loop,General Delay,40,45,B/W,
2015-08-01,510,21:30:00,Saturday,collage/spadina,Mechanical,7,14,S/B,4406
2015-08-01,505,21:53:00,Saturday,langley/brodview,Investigation,8,16,N/B,7786
2015-08-01,501,22:01:00,Saturday,Queen St. West and Bay St.,Investigation,7,13,W/B,4173
2015-08-02,501,00:00:00,Sunday,Queen St. West and Bathurst St.,Held By,10,19,B/W,4230
2015-08-02,306,00:47:00,Sunday,College and Manning,Investigation,10,20,E/B,4125
2015-08-02,301,01:00:00,Sunday,Neville Park Loop to Long Branch Loop,General Delay,25,15,B/W,
2015-08-02,306,01:49:00,Sunday,College St. and Crawford St.,Held By,37,46,E/B,4086
2015-08-02,301,02:50:00,Sunday,Queen St. West and Spadina Ave.,Mechanical,9,18,E/B,4215
2015-08-02,506,06:00:00,Sunday,High Park Loop To Main Stn,General Delay,20,10,B/W,
2015-08-02,506,06:42:00,Sunday,Parliament  To Main STN,Mechanical,10,20,E/B,4169
2015-08-02,509,07:10:00,Sunday,Roncesvalles Carhouse,Mechanical,0,0,E/B,4408
2015-08-02,505,09:49:00,Sunday,Broadview Station,Mechanical,0,0,N/B,7709
2015-08-02,510,10:23:00,Sunday,Roncy and Queen,Late Leaving Garage,3,6,E/B,4121
2015-08-02,504,10:51:00,Sunday,King and Duncan,Investigation,42,47,E/B,4021
2015-08-02,512,11:36:00,Sunday,St Clair West @ Old Weston Rd,Held By,200,226,B/W,4180
2015-08-02,501,12:07:00,Sunday,Queen and Roncesvalles,Late Leaving Garage,10,20,E/B,
2015-08-02,501,13:00:00,Sunday,Long Branch to Neville Loop,General Delay,20,40,B/W,
2015-08-02,511,14:15:00,Sunday,Fleet at Fleet loop,Mechanical,10,15,W/B,4152
2015-08-02,506,15:12:00,Sunday,Carlaw and Gerrard,Investigation,6,12,W/B,4125
2015-08-02,506,16:17:00,Sunday,Main Station -,Mechanical,7,14,E/B,4177
2015-08-02,501,16:21:00,Sunday,University & Queen,Investigation,5,10,W/B,4219
2015-08-02,501,16:50:00,Sunday,Gladstone & Queen,Mechanical,5,10,E/B,4238
2015-08-02,511,17:31:00,Sunday,Bathurst station,Emergency Services,6,12,S/B,4061
2015-08-02,504,17:53:00,Sunday,KING and DUNN,Emergency Services,24,30,E/B,4012
2015-08-02,504,18:29:00,Sunday,BROADVIEW and GERRARD,Investigation,6,12,E/B,4186
2015-08-02,504,19:31:00,Sunday,KING and SACKVILLE,Investigation,6,12,E/B,4147
2015-08-02,511,21:09:00,Sunday,Bathurst station,Mechanical,12,18,S/B,4149
2015-08-02,506,21:19:00,Sunday,High Park Loop,Mechanical,6,12,W/B,4183
2015-08-02,511,22:55:00,Sunday,Bathurst Station,Mechanical,8,16,S/B,4173
2015-08-03,501,01:06:00,Monday,Parklawn and Lakeshore,Mechanical,18,36,W/B,4237
2015-08-03,501,03:27:00,Monday,Logan and Queen,Held By,27,57,W/B,4068
2015-08-03,301,04:51:00,Monday,Long br. Loop.,Emergency Services,38,68,E/B,4245
2015-08-03,504,05:22:00,Monday,Roncesvalles Yard,Mechanical,4,10,E/B,4145
2015-08-03,506,06:36:00,Monday,Roncesvalles,Mechanical,6,12,E/B,4070
2015-08-03,505,07:03:00,Monday,Dundas @ Broadview,Mechanical,10,20,E/B,4053
2015-08-03,506,07:57:00,Monday,Greenwood & Gerrard,Investigation,5,10,W/B,4037
2015-08-03,511,09:22:00,Monday,Dundas and Bathurst,Mechanical,6,12,N/B,4176
2015-08-03,510,10:27:00,Monday,Roncesvalles Yard,Late Leaving Garage,4,8,E/B,4122
2015-08-03,511,11:49:00,Monday,CNE spare track,Mechanical,6,12,E/B,4084
2015-08-03,510,11:54:00,Monday,Spadina @ King,Investigation,4,8,N/B,4088
2015-08-03,501,12:05:00,Monday,Queensway at Colborne Lodge,Mechanical,10,30,W/B,4233
2015-08-03,504,12:20:00,Monday,Parliament & King,Mechanical,7,13,E/B,4050
2015-08-03,510,12:34:00,Monday,Spadina @ Dundas,Mechanical,18,22,N/B,4078
2015-08-03,505,12:37:00,Monday,Dundas @ Spadina,Held By,15,21,W/B,4030
2015-08-03,510,12:37:00,Monday,Spadina @ Dundas,Utilized Off Route,14,18,N/B,4400
2015-08-03,505,13:23:00,Monday,Front & Berkeley,Utilized Off Route,5,10,W/B,7727
2015-08-03,504,14:12:00,Monday,Roncy & Queen,Mechanical,7,13,E/B,4150
2015-08-03,501,14:23:00,Monday,Queen at Connaught,Mechanical,6,12,W/B,4251
2015-08-03,504,16:30:00,Monday,King and Dowling,Mechanical,7,14,E/B,4102
2015-08-03,504,17:12:00,Monday,King and Techumse,Mechanical,7,14,E/B,4074
2015-08-03,512,17:44:00,Monday,ROBINA and ST CLAIR W,Mechanical,6,12,W/B,4107
2015-08-03,501,21:23:00,Monday,Queen and Church,Investigation,140,149,E/B,4203
2015-08-04,502,05:30:00,Tuesday,Kingston Rd. at Glen Manor.,Mechanical,15,30,E/B,4181
2015-08-04,501,06:00:00,Tuesday,Neville Pk. Loop.,Mechanical,10,17,W/B,4245
2015-08-04,512,07:40:00,Tuesday,St. Clair/Lansdowne,General Delay,0,0,E/B,4153
2015-08-04,501,07:44:00,Tuesday,Queen St. E. at Waverly Rd.,Mechanical,33,38,E/B,4233
2015-08-04,501,08:42:00,Tuesday,Queen St. W. at McCaul St.,Mechanical,20,25,W/B,4210
2015-08-04,505,09:35:00,Tuesday,Broadview and Wolfrey,Held By,66,73,S/B,4027
2015-08-04,504,09:35:00,Tuesday,Wolfrey & Broadview,Investigation,4,10,S/B,4071
2015-08-04,512,12:37:00,Tuesday,Fleet/Strachan,Held By,8,13,W/B,4117
2015-08-04,510,13:17:00,Tuesday,Spadina Stn,Mechanical,2,4,S/B,4186
