Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-07-01,301,03:34:00,Wednesday,Queen St. West and Shaw St.,Mechanical,30,60,W/B,4125
2015-07-01,512,05:51:00,Wednesday,Exhibition loop,Held By,21,30,W/B,4057
2015-07-01,501,10:32:00,Wednesday,Queen at Connaught,Mechanical,10,20,W/B,4241
2015-07-01,504,11:12:00,Wednesday,Entering Dundas West Stn,Investigation,6,12,W/B,4128
2015-07-01,504,11:39:00,Wednesday,Queen at King,Mechanical,6,12,W/B,4198
2015-07-01,504,12:05:00,Wednesday,King and University,Held By,28,34,B/W,4166
2015-07-01,501,12:25:00,Wednesday,Queen and University,Held By,22,27,B/W,4234
2015-07-01,501,12:29:00,Wednesday,Queen and Connaught,Mechanical,5,10,E/B,4225
2015-07-01,505,12:42:00,Wednesday,Dundas Street West and University Avenue,General Delay,38,44,B/W,4120
2015-07-01,501,13:13:00,Wednesday,Queen and Yonge,Mechanical,5,10,W/B,4207
2015-07-01,501,13:27:00,Wednesday,Queen and Spadina,Held By,9,15,B/W,4210
2015-07-01,501,13:38:00,Wednesday,Queen and Lee,Investigation,33,38,ew,4234
2015-07-01,510,13:47:00,Wednesday,Spadina & Harbord,Investigation,16,19,N/B,4406
2015-07-01,501,14:24:00,Wednesday,Queen and Sumach,Held By,9,14,B/W,4239
2015-07-01,501,14:34:00,Wednesday,Kingston Rd. Loop,Mechanical,5,10,W/B,4230
2015-07-01,506,15:28:00,Wednesday,Gerrard at River,Held By,157,164,E/B,4087
2015-07-01,505,15:35:00,Wednesday,bay/ dundas,Mechanical,5,10,W/B,4116
2015-07-01,504,16:26:00,Wednesday,Bathurst on King,Mechanical,7,13,E/B,4133
2015-07-01,510,17:00:00,Wednesday,queensquay/spadina,Mechanical,3,6,N/B,4171
2015-07-01,510,17:07:00,Wednesday,willcocks/spadina,Investigation,3,6,N/B,4092
2015-07-01,501,20:51:00,Wednesday,Queen St. East and Greenwood Ave.,Diversion,213,221,E/B,4239
2015-07-01,509,21:20:00,Wednesday,Queen's Quay and Bathurst St.,Investigation,23,31,E/B,4407
2015-07-01,501,21:41:00,Wednesday,McCaul St. and Queen St.,Held By,9,18,S/B,4218
2015-07-01,501,22:08:00,Wednesday,Queen St. West and Strachan St.,Mechanical,31,40,E/B,4240
2015-07-01,501,22:14:00,Wednesday,Queen St. West and Strachan St.,Utilized Off Route,9,18,E/B,4248
2015-07-01,506,22:30:00,Wednesday,High Park Loop to Main Station,General Delay,15,20,B/W,
2015-07-01,509,23:15:00,Wednesday,Queen's Quay and Lower Spadina,Investigation,18,26,W/B,4144
2015-07-02,510,01:14:00,Thursday,Spadina and Willcox,Investigation,3,24,S/B,4014
2015-07-02,301,01:46:00,Thursday,Neville Park Loop,Mechanical,9,18,W/B,4065
2015-07-02,501,05:25:00,Thursday,Roncesvalles Carhouse,Mechanical,5,10,E/B,4219
2015-07-02,501,05:43:00,Thursday,Queen and Connaught,Late Leaving Garage,5,10,E/B,4227
2015-07-02,512,05:53:00,Thursday,St. Clair/Bathurst,Late Leaving Garage,3,6,E/B,4153
2015-07-02,503,06:35:00,Thursday,Queen and Connaught,Late Leaving Garage,15,30,E/B,4119
2015-07-02,502,06:37:00,Thursday,Queen/Connaught,Late Leaving Garage,15,30,E/B,4119
2015-07-02,504,06:43:00,Thursday,Broadview and Queen,Late Leaving Garage,4,8,E/B,4060
2015-07-02,503,07:05:00,Thursday,Queen and Connaught,Late Leaving Garage,15,30,E/B,
2015-07-02,503,07:07:00,Thursday,Queen/Connaught,Mechanical,15,30,E/B,
2015-07-02,505,09:08:00,Thursday,Dundas Street West and Broadview Avenue,Mechanical,11,16,W/B,4013
2015-07-02,504,09:12:00,Thursday,Broadview and Dundas,Held By,12,16,W/B,4123
2015-07-02,504,09:28:00,Thursday,Broadview and Dundas,Mechanical,4,8,E/B,4021
2015-07-02,505,09:47:00,Thursday,Dundas Street West and Caroll Street,Mechanical,21,28,W/B,4069
2015-07-02,501,11:29:00,Thursday,Lakeshore at 36TH,Held By,6,16,W/B,4204
2015-07-02,501,11:47:00,Thursday,Queen at Bathurst,Mechanical,10,15,W/B,4202
2015-07-02,501,12:21:00,Thursday,Lakeshore Blvd. W. at Park Lawn Rd.,Held By,56,68,W/B,4242
2015-07-02,506,12:56:00,Thursday,Coxwell and Lower Gerrard,Mechanical,5,10,E/B,
2015-07-02,506,14:45:00,Thursday,Coxwell and Lower Gerrard,Mechanical,5,10,E/B,
2015-07-02,504,15:29:00,Thursday,Russell Yard,Mechanical,4,8,E/B,
2015-07-02,511,15:39:00,Thursday,Fleet and Strachan,Mechanical,5,10,N/B,4138
