Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-11-01,301,02:45:00,Sunday,The Queenwasy and Windermere,Held By,73,103,E/B,4028
2015-11-01,510,06:25:00,Sunday,Union Station,General Delay,30,0,E/B,4123
2015-11-01,501,07:47:00,Sunday,Queen St. W. at Roncesvalles.,Mechanical,10,20,W/B,4227
2015-11-01,512,08:38:00,Sunday,CNE Loop,Mechanical,3,6,E/B,4087
2015-11-01,511,08:45:00,Sunday,CNE Loop,Mechanical,6,12,N/B,4148
2015-11-01,512,08:52:00,Sunday,Roncy Yard,Late Leaving Garage,3,6,E/B,4038
2015-11-01,504,09:00:00,Sunday,Broadview STN  To Dundas West Stn,General Delay,20,26,B/W,
2015-11-01,510,10:24:00,Sunday,Charlotte loop,Mechanical,4,8,N/B,4155
2015-11-01,505,11:00:00,Sunday,Dundas/lansdowne,Mechanical,7,15,E/B,4099
2015-11-01,509,12:10:00,Sunday,Bathurst/fleet,Held By,4,8,S/B,4100
2015-11-01,501,13:00:00,Sunday,Long Branch to Neville Park,General Delay,15,20,B/W,
2015-11-01,505,13:21:00,Sunday,Dundas/Mccaul,Investigation,14,20,W/B,4070
2015-11-01,504,14:28:00,Sunday,Dufferin To Broadview Station,Mechanical,6,12,E/B,4095
2015-11-01,505,15:27:00,Sunday,Parliament/Dundas,Investigation,25,31,N/B,4177
2015-11-01,505,16:55:00,Sunday,Dundas west station,Mechanical,6,12,E/B,4068
2015-11-01,506,18:12:00,Sunday,High Park Loop,Mechanical,19,27,E/B,4093
2015-11-01,506,18:20:00,Sunday,High Park Loop,Mechanical,9,17,E/B,4108
2015-11-01,506,19:07:00,Sunday,Main Stn,Held By,16,24,S/B,4079
2015-11-01,506,19:43:00,Sunday,McCaul St north of Dundas,Held By,8,16,N/B,4027
2015-11-01,509,21:32:00,Sunday,Fleet at Fleet loop,Utilized Off Route,30,40,W/B,4183
2015-11-01,511,21:39:00,Sunday,Fleet & Queen Quay,Mechanical,20,28,W/B,4166
2015-11-02,501,05:16:00,Monday,Queen Street West and Roncesvalles Avenue,Late Leaving Garage,12,23,W/B,4244
2015-11-02,501,05:21:00,Monday,Queen Street West and Roncevalles Avenue,Late Leaving Garage,10,20,W/B,4220
2015-11-02,506,05:59:00,Monday,Howard Park and Roncesvalles Avenue,Late Leaving Garage,4,8,E/B,4076
2015-11-02,504,06:03:00,Monday,Broadview/ Queen,Late Leaving Garage,4,8,E/B,4146
2015-11-02,501,06:39:00,Monday,Queen St. W. at Simcoe.,Mechanical,7,12,E/B,4251
2015-11-02,506,06:45:00,Monday,Coxwell/ Gerrard,Mechanical,4,12,E/B,4064
2015-11-02,506,06:49:00,Monday,Coxwell/ Gerrard,Late Leaving Garage,8,12,E/B,4064
2015-11-02,506,07:44:00,Monday,Main Stn.,Mechanical,11,15,E/B,4189
2015-11-02,505,09:50:00,Monday,Dundas West and Sorauren,Investigation,66,72,W/B,4075
2015-11-02,505,09:50:00,Monday,Lansdowne and Dundas,Diversion,6,12,W/B,4068
2015-11-02,506,10:55:00,Monday,Dundas @ Sourauren,Investigation,55,60,W/B,4105
2015-11-02,505,13:23:00,Monday,Dundas and Parliament,Mechanical,6,12,W/B,
2015-11-02,501,13:28:00,Monday,Saulter and Queen,General Delay,10,16,B/W,4222
2015-11-02,504,14:25:00,Monday,jones/queen,Mechanical,5,10,E/B,4082
2015-11-02,504,14:55:00,Monday,jones/queen,Mechanical,5,10,E/B,4122
2015-11-02,504,15:11:00,Monday,gerrard/broadview,Mechanical,5,10,E/B,4146
2015-11-02,501,15:24:00,Monday,Jones,Mechanical,10,15,E/B,4079
2015-11-02,502,15:32:00,Monday,Broadview Ave.,Investigation,0,0,E/B,4131
2015-11-02,506,15:35:00,Monday,Main station to Bathurst,General Delay,15,21,B/W,4099
2015-11-02,506,16:35:00,Monday,Main & Gerrard,Investigation,60,66,E/B,4099
2015-11-02,511,16:58:00,Monday,CNE Spare track,Mechanical,4,8,E/B,4048
2015-11-02,505,17:34:00,Monday,Dundas at Sheridan,Investigation,8,14,W/B,4128
2015-11-02,512,19:19:00,Monday,St. Clair and Avenue Rd.,Mechanical,17,20,E/B,4112
2015-11-02,506,20:22:00,Monday,Gerrade & Coxwell,Investigation,8,11,E/B,4171
2015-11-02,506,22:41:00,Monday,Bradview & Gerrard,Investigation,24,27,W/B,4177
2015-11-02,506,22:52:00,Monday,Broadview & Gerrard,Investigation,24,27,W/B,4068
2015-11-03,501,05:27:00,Tuesday,Queen Street West and Roncesvalles Avenue,Late Leaving Garage,11,26,W/B,4212
2015-11-03,501,05:58:00,Tuesday,Queensway at Roncesvalles.,Mechanical,5,10,E/B,4238
2015-11-03,505,06:09:00,Tuesday,Broadview and Dundas,Late Leaving Garage,5,10,W/B,4174
2015-11-03,504,06:12:00,Tuesday,Broardview/ Queen,Late Leaving Garage,4,8,E/B,4197
2015-11-03,505,06:33:00,Tuesday,Broadview/ Dundas,Mechanical,6,11,E/B,4094
2015-11-03,504,06:34:00,Tuesday,Queen/ Broadview,Late Leaving Garage,4,8,E/B,4025
2015-11-03,504,06:34:00,Tuesday,Queen and Broadview,Late Leaving Garage,4,8,E/B,4025
2015-11-03,504,06:43:00,Tuesday,Broadview and Queen,Mechanical,4,8,E/B,4084
2015-11-03,504,06:45:00,Tuesday,Dundas West Stn,Mechanical,4,8,E/B,4178
2015-11-03,504,07:23:00,Tuesday,Roncesvalles and Queen,Mechanical,4,8,E/B,4180
2015-11-03,504,07:55:00,Tuesday,King St W and Blue Jays Way,Investigation,2,4,E/B,7770
2015-11-03,501,07:57:00,Tuesday,Queen St. E. at Connaught.,Mechanical,5,10,W/B,4218
2015-11-03,504,08:10:00,Tuesday,Queen and Broadview,Mechanical,4,8,E/B,4048
2015-11-03,511,08:29:00,Tuesday,Bathurst/Dundas,Investigation,19,24,S/B,4190
2015-11-03,501,10:23:00,Tuesday,Queen St. W. at Roncesvalles.,Mechanical,11,31,W/B,4230
2015-11-03,501,12:06:00,Tuesday,Queensway at Roncesvalles.,Mechanical,6,12,E/B,4246
2015-11-03,511,12:18:00,Tuesday,CNE Loop,Mechanical,5,10,S/B,4048
2015-11-03,502,12:54:00,Tuesday,Jones,Mechanical,8,16,W/B,4083
2015-11-03,501,13:17:00,Tuesday,Broadview & Queen,Held By,10,15,B/W,4001
2015-11-03,504,13:20:00,Tuesday,parlament to broadview / dundas,Diversion,5,10,E/B,4099
2015-11-03,501,13:30:00,Tuesday,Parlaiment to Neville,General Delay,10,16,E/B,4237
2015-11-03,506,13:59:00,Tuesday,College @ Spadina,Investigation,5,11,W/B,4050
2015-11-03,501,14:00:00,Tuesday,Broadview Ave and Queen,General Delay,12,17,B/W,4235
2015-11-03,504,15:03:00,Tuesday,spadina/king,Mechanical,5,10,E/B,4067
2015-11-03,504,15:14:00,Tuesday,dundas/broadview,General Delay,5,10,E/B,4099
2015-11-03,501,16:35:00,Tuesday,Carlaw and Queen,Mechanical,15,21,E/B,4001
2015-11-03,510,17:22:00,Tuesday,Spadina at Bremner,Mechanical,2,4,N/B,4404
2015-11-03,505,18:52:00,Tuesday,Dundas at Bathurst,General Delay,22,29,W/B,4018
