Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-04-01,301,01:50:00,Wednesday,Long Branch Loop,Mechanical,18,36,E/B,4209
2015-04-01,505,05:13:00,Wednesday,Broadview and Dundas,Late Leaving Garage,8,13,W/B,4175
2015-04-01,505,05:18:00,Wednesday,Broadview @ Dundas,Mechanical,6,12,W/B,4175
2015-04-01,506,05:22:00,Wednesday,Roncy Carhouse,Mechanical,14,29,E/B,4199
2015-04-01,511,05:51:00,Wednesday,Roncy carhouse,Mechanical,4,9,E/B,4182
2015-04-01,505,06:25:00,Wednesday,Broadview and Dundas,Late Leaving Garage,5,10,E/B,4186
2015-04-01,505,08:23:00,Wednesday,Broadview and Gerrard,Held By,18,23,E/B,4175
2015-04-01,504,08:23:00,Wednesday,Broadview @ Gerrard,Mechanical,14,18,E/B,4190
2015-04-01,506,09:00:00,Wednesday,Carlton/Gerrard,General Delay,15,30,B/W,
2015-04-01,509,09:38:00,Wednesday,CNE Loop,Utilized Off Route,4,8,E/B,4037
2015-04-01,506,12:14:00,Wednesday,Kingsmount and Gerrard,Mechanical,5,10,E/B,4107
2015-04-01,504,12:58:00,Wednesday,Dundas St. West at Roncesvalles,Emergency Services,12,20,E/B,4081
2015-04-01,501,13:00:00,Wednesday,Queen Route,General Delay,20,18,B/W,
2015-04-01,501,14:05:00,Wednesday,Queensway & Roncesvalles.,Investigation,208,215,W/B,4233
2015-04-01,512,14:51:00,Wednesday,St. Clair West Station,Mechanical,5,10,E/B,4086
2015-04-01,505,14:53:00,Wednesday,Jarvis and Dundas,Investigation,4,10,W/B,4050
2015-04-01,511,15:39:00,Wednesday,Bathurst STN,Investigation,2,7,S/B,4232
2015-04-01,510,15:48:00,Wednesday,Spadina STN,Mechanical,2,4,S/B,7410
2015-04-01,51,16:08:00,Wednesday,Queen St. W. at West Lodge.,Emergency Services,55,62,B/W,4238
2015-04-01,503,17:18:00,Wednesday,Kingston rd. and Elmer,Held By,59,71,E/B,4114
2015-04-01,502,17:18:00,Wednesday,Kingston Rd. and Elmer,Held By,59,71,W/B,4120
2015-04-01,509,17:19:00,Wednesday,CNE LOOP,Mechanical,4,8,E/B,4083
2015-04-01,509,18:02:00,Wednesday,BATHURST and LAKESHORE,Investigation,7,11,E/B,4030
2015-04-01,509,18:12:00,Wednesday,CNE LOOP,Mechanical,4,8,E/B,4183
2015-04-01,501,20:49:00,Wednesday,Humber Loop,Mechanical,6,11,E/B,4208
2015-04-01,510,22:22:00,Wednesday,Spadina N of Queen,Investigation,5,10,N/B,510
2015-04-02,501,00:24:00,Thursday,The Queensway and South Kingsway,Mechanical,22,31,W/B,4234
2015-04-02,512,01:29:00,Thursday,St. Clair West Station,Mechanical,9,19,W/B,4168
2015-04-02,512,04:57:00,Thursday,St. Clair/Bathurst,Mechanical,11,22,W/B,4032
2015-04-02,511,05:11:00,Thursday,CNE Loop,Utilized Off Route,9,18,N/B,4057
2015-04-02,501,05:54:00,Thursday,Queen and Connaught,Late Leaving Garage,6,11,E/B,4216
2015-04-02,512,06:18:00,Thursday,Queen/Kingston Rd,Mechanical,12,24,E/B,4118
2015-04-02,505,06:49:00,Thursday,Dundas and College,Investigation,9,14,E/B,4186
2015-04-02,503,07:03:00,Thursday,Queen/Connaught,Mechanical,12,25,W/B,4140
2015-04-02,510,07:12:00,Thursday,Queens Quay & Spadina Loop,Mechanical,4,8,N/B,7821
2015-04-02,512,07:30:00,Thursday,Lansdowne,General Delay,0,0,E/B,4196
2015-04-02,506,07:40:00,Thursday,Lansdowne to Coxwell,Held By,14,18,E/B,4102
2015-04-02,510,07:49:00,Thursday,Spadina/Queens Quay Loop,Mechanical,4,8,N/B,7763
2015-04-02,510,07:58:00,Thursday,Spadina/Queens Quay Loop,Diversion,8,12,N/B,7838
2015-04-02,512,08:35:00,Thursday,Lansdowne,General Delay,0,0,E/B,4196
2015-04-02,512,08:57:00,Thursday,St. Clair/Lansdowne,General Delay,0,0,E/B,4155
2015-04-02,502,09:23:00,Thursday,Queen/Connaught,Mechanical,12,24,E/B,4092
2015-04-02,510,09:34:00,Thursday,Charlotte Loop (Charlotte & King),Mechanical,4,8,S/B,7853
2015-04-02,504,10:12:00,Thursday,King @ Atlantic,Held By,1,4,E/B,4180
2015-04-02,502,11:28:00,Thursday,Queen/Connaught,Mechanical,12,24,E/B,4136
2015-04-02,501,14:30:00,Thursday,Lakeshore Blvd. W. at Parklawn.,Investigation,62,73,W/B,4243
2015-04-02,512,17:52:00,Thursday,St. Clair West and Winona,Investigation,68,71,E/B,4057
2015-04-02,509,18:30:00,Thursday,CNE LOOP,Mechanical,4,8,E/B,4126
2015-04-02,501,20:03:00,Thursday,The Queensway and King St. West,Mechanical,5,11,E/B,4220
2015-04-03,301,03:39:00,Friday,Humber Loop,Mechanical,30,60,W/B,4059
2015-04-03,511,06:23:00,Friday,Cne loop,Investigation,9,18,E/B,4070
2015-04-03,501,07:42:00,Friday,Queen and Parliament,Diversion,10,20,W/B,4216
2015-04-03,504,07:42:00,Friday,Queen and Ontario,Investigation,8,14,W/B,4177
2015-04-03,501,07:45:00,Friday,Lakeshore @ Kipling,Held By,10,20,W/B,4232
2015-04-03,504,08:01:00,Friday,Roncesvalles Yard,Mechanical,6,12,W/B,4061
2015-04-03,506,08:21:00,Friday,College and lansdowne,Held By,24,34,E/B,4105
2015-04-03,510,09:52:00,Friday,Spadina Stn,Mechanical,2,4,S/B,7877
2015-04-03,504,13:22:00,Friday,Dundas West Stn.,Mechanical,4,8,E/B,4153
2015-04-03,505,14:45:00,Friday,Dundas and Bathurst,Held By,114,119,W/B,4073
2015-04-03,506,14:45:00,Friday,College and Bathurst,Diversion,115,121,B/W,
2015-04-03,512,15:16:00,Friday,St Clair West Stn,Mechanical,7,13,W/B,4154
2015-04-03,509,15:16:00,Friday,Union Station,Held By,23,27,B/W,4119
2015-04-03,505,15:32:00,Friday,Dundas and Denison,Mechanical,5,10,W/B,4003
2015-04-03,505,17:00:00,Friday,Lansdowne and Dundas,Utilized Off Route,5,10,E/B,4049
2015-04-03,504,17:37:00,Friday,Dundas West Stn,Mechanical,7,14,E/B,4178
2015-04-03,512,17:45:00,Friday,St Clair W @ Bathurst,Mechanical,6,12,W/B,4183
2015-04-03,504,19:02:00,Friday,Roncesvalles and Marion,Mechanical,6,14,E/B,4180
2015-04-03,505,19:14:00,Friday,Dundas and Ossington,Held By,8,14,W/B,4027
2015-04-03,506,20:14:00,Friday,Dovercourt and College,Held By,36,47,W/B,4102
2015-04-03,512,21:21:00,Friday,St Clair West Station,Mechanical,6,11,W/B,4187
2015-04-03,505,21:45:00,Friday,Dundas and Ontario,Investigation,5,17,E/B,4039
2015-04-04,506,05:42:00,Saturday,Coxwell and Gerrard,Late Leaving Garage,7,14,E/B,4153
2015-04-04,504,08:00:00,Saturday,Dundas west stn,Mechanical,12,24,S/B,4013
2015-04-04,504,08:03:00,Saturday,Broadview Stn,Mechanical,12,24,W/B,4190
2015-04-04,506,09:39:00,Saturday,coxwell # Gerarrd,Mechanical,6,12,E/B,4024
2015-04-04,504,12:54:00,Saturday,King and Close Avenue,Investigation,24,29,E/B,4043
2015-04-04,504,14:15:00,Saturday,Broadview at Danforth Avenue,Emergency Services,10,15,E/B,4046
2015-04-04,510,16:59:00,Saturday,Stadina STN,Mechanical,2,4,S/B,1418
2015-04-04,512,17:20:00,Saturday,SCS to SCW,Mechanical,15,20,W/B,4198
2015-04-04,50,17:43:00,Saturday,Lakeshore and Superior,Mechanical,20,30,E/B,4220
2015-04-04,504,20:09:00,Saturday,Broadview at Gerrard,Investigation,165,173,N/B,4057
2015-04-04,505,20:12:00,Saturday,Broadview and Don Jail Rd.,Held By,163,173,S/B,4101
2015-04-04,506,20:28:00,Saturday,Carlaw and Gerrard,Diversion,50,66,W/B,4103
2015-04-04,506,21:30:00,Saturday,Church and Carlton,Investigation,8,16,W/B,4126
2015-04-04,504,22:54:00,Saturday,Broadview station,Investigation,10,20,S/B,4105
2015-04-05,509,05:50:00,Sunday,Fleet @Bathurst,Late Leaving Garage,13,26,W/B,4403
2015-04-05,501,10:00:00,Sunday,Queen at Brodview,Mechanical,9,18,E/B,4224
2015-04-05,509,10:21:00,Sunday,Quuens Quay/Spadina,Held By,8,12,E/B,4404
2015-04-05,511,11:44:00,Sunday,Fleet/Bastion,Held By,12,18,S/B,4245
2015-04-05,509,11:44:00,Sunday,Fleet/Bastion,Mechanical,12,16,W/B,4404
2015-04-05,501,11:56:00,Sunday,Queen @ Palmerston,Mechanical,26,35,W/B,4220
2015-04-05,501,12:25:00,Sunday,Royal York and Lakeshore,Mechanical,35,43,W/B,4217
2015-04-05,504,13:26:00,Sunday,Roncesvalles at Queen,Mechanical,7,13,E/B,4092
2015-04-05,501,14:58:00,Sunday,Long Branch Loop,Mechanical,5,10,E/B,4204
