Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-07-01,301,00:06:00,Sunday,Neville park,Held By,244,253,B/W,4030
2018-07-01,505,00:24:00,Sunday,University and Dundas,Mechanical,9,18,E/B,8951
2018-07-01,301,01:49:00,Sunday,South Queensway and Queensway,Mechanical,9,18,E/B,4187
2018-07-01,504,03:35:00,Sunday,Queen and Connaught,Investigation,0,0,E/B,4039
2018-07-01,501,04:02:00,Sunday,Queen and peter,Held By,320,330,B/W,4049
2018-07-01,301,04:05:00,Sunday,Long branch loop,Mechanical,30,60,E/B,4165
2018-07-01,501,06:03:00,Sunday,Russell Yard,Late Leaving Garage,9,18,E/B,4067
2018-07-01,505,06:10:00,Sunday,Broadview and Dundas,Held By,10,20,S/B,7808
2018-07-01,501,06:24:00,Sunday,Queen at Church,Mechanical,9,51,W/B,4098
2018-07-01,504,07:01:00,Sunday,Broadview Stn,Investigation,0,0,E/B,8726
2018-07-01,501,07:52:00,Sunday,King at Church,Investigation,8,16,E/B,4080
2018-07-01,501,08:09:00,Sunday,King at Spadina,Investigation,6,14,W/B,4027
2018-07-01,505,08:18:00,Sunday,DWS,Mechanical,18,24,E/B,8944
2018-07-01,505,08:28:00,Sunday,Dufferin,Mechanical,6,12,W/B,1270
2018-07-01,501,08:48:00,Sunday,Queen and Roncesvalles,Mechanical,6,12,E/B,4067
2018-07-01,504,08:48:00,Sunday,King and Spadina,Diversion,9,18,W/B,4067
2018-07-01,501,09:32:00,Sunday,Queen at Connaught,Mechanical,8,16,E/B,4027
2018-07-01,506,11:24:00,Sunday,parliament / gerrard,Mechanical,6,12,B/W,1079
2018-07-01,504,11:41:00,Sunday,King st simcoe to Unniversity,Held By,19,25,B/W,4414
2018-07-01,509,11:44:00,Sunday,CNE Loop,Mechanical,6,12,E/B,4439
2018-07-01,501,12:27:00,Sunday,Queen/Spadina/Blue Jay way,General Delay,5,10,,
2018-07-01,501,12:29:00,Sunday,Queen Route,General Delay,5,10,W/B,
2018-07-01,501,13:04:00,Sunday,Queen and Spadina,Mechanical,4,8,W/B,4123
2018-07-01,512,13:10:00,Sunday,King & Peter.,Held By,5,10,W/B,4466
2018-07-01,501,13:25:00,Sunday,Russell Yard,Mechanical,4,8,E/B,4012
2018-07-01,501,13:29:00,Sunday,Queen and Bathurst,Mechanical,4,8,W/B,4087
2018-07-01,504,14:05:00,Sunday,Broadview Stn,Investigation,5,10,E/B,8871
2018-07-01,501,14:05:00,Sunday,Queen and Broadview,Mechanical,4,8,E/B,4180
2018-07-01,501,14:25:00,Sunday,Queen and Glen Manor,Mechanical,4,8,W/B,4133
2018-07-01,501,14:27:00,Sunday,Queen and Kingston road,Mechanical,4,8,W/B,4189
2018-07-01,512,14:30:00,Sunday,St Clair @ Winona,Investigation,6,12,E/B,4480
2018-07-01,510,14:51:00,Sunday,King treet,Mechanical,4,8,N/B,4452
2018-07-01,510,15:04:00,Sunday,Adelaide,Mechanical,4,8,S/B,4449
2018-07-01,505,15:13:00,Sunday,University Ave,Investigation,6,12,E/B,8100
2018-07-01,510,16:01:00,Sunday,Spadina Station,Mechanical,4,8,S/B,4471
2018-07-01,504,18:05:00,Sunday,King & Spadina,Mechanical,10,20,W/B,4143
2018-07-01,505,18:58:00,Sunday,Chestnut and Dundas,Held By,4,9,E/B,8214
2018-07-01,505,19:01:00,Sunday,Jarvis and Dundas,General Delay,6,12,E/B,7786
2018-07-01,506,19:06:00,Sunday,College and Bathurst,Utilized Off Route,7,17,E/B,1134
2018-07-01,506,19:21:00,Sunday,High Park Station,Mechanical,5,10,E/B,1068
2018-07-01,511,19:30:00,Sunday,CNE Loop,General Delay,10,18,N/B,4404
2018-07-01,509,19:30:00,Sunday,CNE Loop,General Delay,10,15,E/B,4405
2018-07-01,506,19:34:00,Sunday,Victoria Park Station,Utilized Off Route,7,14,W/B,1066
2018-07-01,501,21:37:00,Sunday,kingston road loop,Utilized Off Route,8,16,E/B,4114
2018-07-01,510,21:40:00,Sunday,King and Spadina,General Delay,12,18,N/B,4461
2018-07-01,501,21:48:00,Sunday,Connaught and eastern,Held By,52,60,S/B,4147
2018-07-01,501,21:51:00,Sunday,Kingston road,Utilized Off Route,8,16,E/B,4079
2018-07-01,501,22:37:00,Sunday,Kingston road and Queen,General Delay,15,23,B/W,4050
2018-07-01,512,23:04:00,Sunday,St Clair West station,Mechanical,10,20,W/B,4412
2018-07-01,505,23:05:00,Sunday,Brock and Dundas,Mechanical,9,18,W/B,7786
2018-07-01,501,23:51:00,Sunday,Queen and Sherbourne,Investigation,8,16,W/B,4079
2018-07-02,301,00:58:00,Monday,Humberloop,Mechanical,7,14,W/B,4190
2018-07-02,301,02:22:00,Monday,lakeshore and symons,Held By,27,36,W/B,4003
2018-07-02,301,02:29:00,Monday,Colbourne lodge and Queesnway,Mechanical,54,63,W/B,4042
2018-07-02,306,02:39:00,Monday,College and ossington,Utilized Off Route,30,60,E/B,7848
2018-07-02,4,03:09:00,Monday,lakeshore and leslie,Held By,1,1,S/B,4478
