Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-10-01,505,00:26:00,Monday,Roncesvalles,Mechanical,7,16,E/B,9206
2018-10-01,501,04:24:00,Monday,Russell Yard,Late Leaving Garage,17,34,E/B,4048
2018-10-01,501,04:32:00,Monday,Russell yard,Late Leaving Garage,7,14,W/B,4042
2018-10-01,501,05:50:00,Monday,QUEEN/CANNAUGHT,Mechanical,4,8,W/B,4221
2018-10-01,506,06:18:00,Monday,,Late Leaving Garage,7,14,E/B,4119
2018-10-01,501,06:19:00,Monday,QUEENSWAY/COEHILL DR.,Investigation,174,178,E/B,4215
2018-10-01,501,06:32:00,Monday,Russell  Yard,Late Leaving Garage,5,10,E/B,4133
2018-10-01,501,06:34:00,Monday,QUEEN/CHURCH,Mechanical,4,8,E/B,4230
2018-10-01,501,06:38:00,Monday,Russell Yard,Late Leaving Garage,5,10,E/B,4120
2018-10-01,501,06:38:00,Monday,QUEEN/CARROLL,Mechanical,4,8,W/B,4042
2018-10-01,511,06:43:00,Monday,Bathurst STN,Investigation,4,8,S/B,1092
2018-10-01,514,07:00:00,Monday,Distillery Loop,Late Leaving Garage,7,14,W/B,4431
2018-10-01,503,07:28:00,Monday,Russell Yard,Late Leaving Garage,9,18,E/B,4103
2018-10-01,512,08:04:00,Monday,Gunns loop,Mechanical,4,8,E/B,4481
2018-10-01,503,08:10:00,Monday,Kingston road and Woodbine,Held By,45,57,W/B,4127
2018-10-01,504,09:50:00,Monday,Broadview and Queen,Mechanical,2,4,W/B,4001
2018-10-01,502,10:30:00,Monday,BIRGHAM LOOP,Mechanical,10,20,W/B,9200
2018-10-01,504,10:50:00,Monday,King and University,Held By,5,9,B/W,4150
2018-10-01,512,11:14:00,Monday,St Clair Stn,Mechanical,4,9,W/B,4414
2018-10-01,501,11:56:00,Monday,QUEEN/SUMACH,Mechanical,4,8,E/B,4230
2018-10-01,510,12:39:00,Monday,Queen and Spadina,Mechanical,8,16,S/B,4429
2018-10-01,505,13:33:00,Monday,Dundas West Station,Investigation,4,8,W/B,8154
2018-10-01,512,15:27:00,Monday,St Clair West Station,Utilized Off Route,141,146,E/B,4441
2018-10-01,512,15:27:00,Monday,St Clair West Stn,Mechanical,141,146,E/B,4475
2018-10-01,505,15:37:00,Monday,Bathurst Street,Utilized Off Route,4,8,E/B,8189
