Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2014-10-01,511,01:00:00,Wednesday,Bathurst Station,Mechanical,18,24,S/B,4190
2014-10-01,504,05:06:00,Wednesday,Roncevalles and Queen,Late Leaving Garage,10,20,W/B,4046
2014-10-01,501,05:34:00,Wednesday,Roncevalles and Queen,Mechanical,9,15,W/B,4242
2014-10-01,510,05:41:00,Wednesday,Spadina and King,Late Leaving Garage,3,6,N/B,4091
2014-10-01,510,05:43:00,Wednesday,Spadina and King,Late Leaving Garage,4,7,N/B,4161
2014-10-01,501,05:44:00,Wednesday,Roncevalles and Queen,Late Leaving Garage,6,8,W/B,4223
2014-10-01,512,05:45:00,Wednesday,Bathurst and St.Clair,Late Leaving Garage,3,6,E/B,4102
2014-10-01,504,05:50:00,Wednesday,Roncevalles and Queen,Late Leaving Garage,12,14,W/B,4199
2014-10-01,504,05:53:00,Wednesday,Roncevalles and Queen,Late Leaving Garage,6,12,W/B,4172
2014-10-01,501,05:56:00,Wednesday,Roncevalles and Queen,Late Leaving Garage,3,7,W/B,4208
2014-10-01,512,05:59:00,Wednesday,Bathurst and St. Clair,Late Leaving Garage,2,4,W/B,4083
2014-10-01,510,05:59:00,Wednesday,Spadina and King,Late Leaving Garage,3,6,N/B,4178
2014-10-01,505,06:00:00,Wednesday,Dundas at Broadview,Late Leaving Garage,5,10,W/B,4035
2014-10-01,510,06:00:00,Wednesday,Spadina and King,Late Leaving Garage,3,6,S/B,4036
2014-10-01,511,06:08:00,Wednesday,CNE LOOP,Mechanical,4,8,N/B,4127
2014-10-01,512,06:08:00,Wednesday,Bathurst and St. Clair,Late Leaving Garage,3,6,E/B,4132
2014-10-01,512,06:10:00,Wednesday,St. Clair/Bathurst,Mechanical,4,8,E/B,4095
2014-10-01,511,06:10:00,Wednesday,CNE Loop,Mechanical,4,8,S/B,4127
2014-10-01,501,06:17:00,Wednesday,Roncevalles and Queen,Late Leaving Garage,3,6,W/B,4236
2014-10-01,511,06:35:00,Wednesday,BATHURST STATION,Held By,12,16,N/B,4154
2014-10-01,512,06:42:00,Wednesday,St clair/Bathurst,Mechanical,3,5,E/B,4162
2014-10-01,501,06:53:00,Wednesday,Queen and Connaught,Mechanical,6,11,E/B,4200
2014-10-01,501,07:27:00,Wednesday,Queen and Parliament,Investigation,10,15,W/B,4230
2014-10-01,504,07:27:00,Wednesday,Queen and Parliament,Investigation,2,4,W/B,4019
2014-10-01,502,07:37:00,Wednesday,Queen and Parliament,Investigation,12,24,W/B,4051
2014-10-01,502,11:08:00,Wednesday,Queen and Connaught,Mechanical,16,32,W/B,4048
2014-10-01,501,11:14:00,Wednesday,Queen and Roncesvalles,Mechanical,6,12,W/B,4236
2014-10-01,505,14:19:00,Wednesday,Dundas/Huron,Held By,13,7,W/B,4128
2014-10-01,505,14:30:00,Wednesday,Broadview/Dundas,Late Leaving Garage,3,7,E/B,4023
2014-10-01,506,14:30:00,Wednesday,Carlton Route,General Delay,27,15,B/W,
2014-10-01,511,14:40:00,Wednesday,Bathurst/Dundas,Utilized Off Route,5,10,S/B,4154
2014-10-01,511,15:34:00,Wednesday,Bathurst at Queen,Mechanical,5,10,N/B,4167
2014-10-01,508,16:25:00,Wednesday,Queen and Roncenvales,Mechanical,10,25,E/B,4242
2014-10-01,504,16:58:00,Wednesday,King St. W at Queensway,Investigation,11,15,W/B,4192
2014-10-01,506,17:00:00,Wednesday,Main Station - High Park,General Delay,30,15,B/W,
2014-10-01,512,17:00:00,Wednesday,St. Clair Stn to Gunns Loop,General Delay,15,8,B/W,
2014-10-01,504,17:29:00,Wednesday,King and Dufferin,Mechanical,3,6,E/B,4038
2014-10-01,510,18:47:00,Wednesday,Spadina and Queens Quay,Held By,41,43,N/B,4147
2014-10-01,501,20:06:00,Wednesday,Queen and Gladstone,Investigation,5,16,E/B,4211
2014-10-01,506,20:33:00,Wednesday,College and University,Mechanical,22,30,W/B,4109
2014-10-01,506,20:33:00,Wednesday,College and University,Utilized Off Route,22,30,W/B,4164
