Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2014-02-01,504,11:45:00,Saturday,,General Delay,0,0,E/B,
2014-02-01,501,17:43:00,Saturday,Broadview and queen,Mechanical,9,15,E/B,4208
2014-02-03,511,05:51:00,Monday,queen and Roncesvales,Late Leaving Garage,5,10,E/B,4095
2014-02-03,401,06:01:00,Monday,queen and roncesvalles,Late Leaving Garage,10,20,W/B,4241
2014-02-03,512,06:08:00,Monday,queen and Roincesvalles,Late Leaving Garage,4,8,E/B,4100
2014-02-03,512,06:12:00,Monday,queen and roncesvalles,Late Leaving Garage,4,8,E/B,4188
2014-02-03,511,06:15:00,Monday,Queen and Roncesvalles,Late Leaving Garage,5,10,E/B,4141
2014-02-03,506,07:06:00,Monday,queen and roncesvalles,Late Leaving Garage,7,14,E/B,4167
2014-02-03,506,09:35:00,Monday,College and Bathurst,Investigation,17,23,W/B,4015
2014-02-03,505,10:11:00,Monday,McCaul at Dundas,Held By,6,12,W/B,4051
2014-02-03,506,11:44:00,Monday,College at Havelock,Investigation,0,0,W/B,4180
2014-02-03,501,12:16:00,Monday,Humber Loop to Neville,General Delay,10,16,E/B,4223
2014-02-03,511,15:27:00,Monday,Bathurst and ulster,Utilized Off Route,14,18,N/B,4029
2014-02-03,504,20:35:00,Monday,king and Feramanagh,General Delay,38,42,S/B,4044
2014-02-03,501,20:43:00,Monday,Queen and Shaw,General Delay,6,11,W/B,4209
2014-02-03,509,20:45:00,Monday,Exhibition loop,General Delay,4,8,E/B,9449
2014-02-03,509,20:45:00,Monday,Exhibition Loop,General Delay,4,8,E/B,7509
2014-02-03,501,21:19:00,Monday,Queen and Broadview,General Delay,5,11,E/B,4228
2014-02-04,501,06:56:00,Tuesday,queensway and Roncesvalles,General Delay,10,16,E/B,4225
2014-02-04,503,07:15:00,Tuesday,Bingham Loop,General Delay,30,42,S/B,4066
2014-02-04,502,07:18:00,Tuesday,Bingham Loop,General Delay,26,38,W/B,4014
2014-02-04,509,08:19:00,Tuesday,CNE Loop,Investigation,5,10,E/B,7517
2014-02-04,504,09:43:00,Tuesday,Dundas West Stn,General Delay,7,9,N/B,4176
